I_N;I_Co;I_Co2;Espece;Genre;Famille;I_Ci;I_D;I_R;I_Lo;I_La;F_N;F_M_F;F_M_S;F_T_M_S;F_S;F_S_S;F_M_P;F_A;F_B;F_Ba;F_Cd;F_Cu;F_Fe;F_K;F_Li;F_Mg;F_Mn;F_Ni;F_P;F_Pb;F_Zn;R_M_S;R_L;R_L_S;R_V;R_D_T;R_D;R_M_P;R_Al;R_B;R_Ba;R_Ca;R_Cd;R_Cu;R_Fe;R_K;R_Li;R_Mg;R_Mn;R_Ni;R_P;R_Pb;R_Zn;S_M_P;S_M_C;S_pH;S_C;S_M_E;S_Al;S_As;S_B;S_Ca;S_Cd;S_Co;S_Cr;S_Cu;S_K;S_Mg;S_Mn;S_Ni;S_P;S_Pb;S_Zn;;;
6;Rib_Rub_3;Rib_Rub_3;Rib_Rub;Rib;Grossulariaceae;3;0,954929659;13;4,35865000;50,78441667;3;0,3786;0,0761;0,201003698;40,389;530,7358739;0,3003;37,9035758;34,0125981;32,2662083;0,06950883;6,83658389;124,837619;42770,7839;0,11826678;3437,03283;102,959184;2,23118533;2195,05245;0,52315;52,8592441;0,2764;4359,203;15,77135673;1490,549;0,185435031;0,989;0,3166;518,509268;23,3179825;31,456283;12473,7491;1,18663382;16,3473951;710,845955;10840,0625;0,37457102;1577,43417;142,198012;3,30939273;7500,26898;15,6660747;104,622052;228,13;22,7551;7,22;181,5;10,13;1,33655632;0,02366816;0,48653338;3124,69977;0,40275825;0,0179146;0,01152295;2,34013657;193,51109;81,625725;10,7938587;0,32792719;17,2998111;19,2845583;33,7585139;;;
6;Rib_Rub_3;Rib_Rub_3;Rib_Rub;Rib;Grossulariaceae;3;0,954929659;13;4,35865000;50,78441667;4;0,3617;0,0849;0,23472491;39,404;464,1224971;0,3003;37,9035758;34,0125981;32,2662083;0,06950883;6,83658389;124,837619;42770,7839;0,11826678;3437,03283;102,959184;2,23118533;2195,05245;0,52315;52,8592441;0,2764;4359,203;15,77135673;1490,549;0,185435031;0,989;0,3166;518,509268;23,3179825;31,456283;12473,7491;1,18663382;16,3473951;710,845955;10840,0625;0,37457102;1577,43417;142,198012;3,30939273;7500,26898;15,6660747;104,622052;228,13;22,7551;7,22;181,5;10,13;1,33655632;0,02366816;0,48653338;3124,69977;0,40275825;0,0179146;0,01152295;2,34013657;193,51109;81,625725;10,7938587;0,32792719;17,2998111;19,2845583;33,7585139;;;
6;Rib_Rub_3;Rib_Rub_3;Rib_Rub;Rib;Grossulariaceae;3;0,954929659;13;4,35865000;50,78441667;5;0,1538;0,0326;0,211963589;20,724;635,7055215;0,3003;37,9035758;34,0125981;32,2662083;0,06950883;6,83658389;124,837619;42770,7839;0,11826678;3437,03283;102,959184;2,23118533;2195,05245;0,52315;52,8592441;0,2764;4359,203;15,77135673;1490,549;0,185435031;0,989;0,3166;518,509268;23,3179825;31,456283;12473,7491;1,18663382;16,3473951;710,845955;10840,0625;0,37457102;1577,43417;142,198012;3,30939273;7500,26898;15,6660747;104,622052;228,13;22,7551;7,22;181,5;10,13;1,33655632;0,02366816;0,48653338;3124,69977;0,40275825;0,0179146;0,01152295;2,34013657;193,51109;81,625725;10,7938587;0,32792719;17,2998111;19,2845583;33,7585139;;;
6;Rib_Rub_3;Rib_Rub_3;Rib_Rub;Rib;Grossulariaceae;3;0,954929659;13;4,35865000;50,78441667;6;0,2461;0,063;0,255993499;31,498;499,968254;0,3003;37,9035758;34,0125981;32,2662083;0,06950883;6,83658389;124,837619;42770,7839;0,11826678;3437,03283;102,959184;2,23118533;2195,05245;0,52315;52,8592441;0,2764;4359,203;15,77135673;1490,549;0,185435031;0,989;0,3166;518,509268;23,3179825;31,456283;12473,7491;1,18663382;16,3473951;710,845955;10840,0625;0,37457102;1577,43417;142,198012;3,30939273;7500,26898;15,6660747;104,622052;228,13;22,7551;7,22;181,5;10,13;1,33655632;0,02366816;0,48653338;3124,69977;0,40275825;0,0179146;0,01152295;2,34013657;193,51109;81,625725;10,7938587;0,32792719;17,2998111;19,2845583;33,7585139;;;
7;Car_Bet_1;Car_Bet_1;Car_Bet;Car;Betulaceae;62,83185307;20;5;4,35926667;50,78473333;1;0,3622;0,1398;0,3859746;36,086;258,1258941;0,3556;37,2465286;130,576448;7,31226381;0,01356338;9,58124892;101,283775;15205,8825;0,10802399;1683,59588;146,475513;3,3755416;1371,09802;0,3838952;47,9390183;0,5887;5865,595;9,963640224;2837,779;0,207450968;0,624;0,3107;3050,01251;31,0127255;43,7690373;5942,42755;1,89607398;18,9429361;2739,67207;3243,87189;0,45809083;1794,30677;65,7439948;8,65802685;1446,79317;110,418846;153,549994;426,77;13,4295;4,83;58,4;10,01;178,680405;0,02017683;0,30547447;655,409119;0,07465443;0,20200828;0,16570517;2,20667447;64,3890362;37,7938782;6,97349332;0,47052195;18,8552514;17,7865201;6,81119583;;;
7;Car_Bet_1;Car_Bet_1;Car_Bet;Car;Betulaceae;62,83185307;20;5;4,35926667;50,78473333;2;0,4414;0,1655;0,374943362;46,659;281,9274924;0,3556;37,2465286;130,576448;7,31226381;0,01356338;9,58124892;101,283775;15205,8825;0,10802399;1683,59588;146,475513;3,3755416;1371,09802;0,3838952;47,9390183;0,5887;5865,595;9,963640224;2837,779;0,207450968;0,624;0,3107;3050,01251;31,0127255;43,7690373;5942,42755;1,89607398;18,9429361;2739,67207;3243,87189;0,45809083;1794,30677;65,7439948;8,65802685;1446,79317;110,418846;153,549994;426,77;13,4295;4,83;58,4;10,01;178,680405;0,02017683;0,30547447;655,409119;0,07465443;0,20200828;0,16570517;2,20667447;64,3890362;37,7938782;6,97349332;0,47052195;18,8552514;17,7865201;6,81119583;;;
7;Car_Bet_1;Car_Bet_1;Car_Bet;Car;Betulaceae;62,83185307;20;5;4,35926667;50,78473333;3;0,2749;0,1085;0,394688978;26,252;241,9539171;0,3556;37,2465286;130,576448;7,31226381;0,01356338;9,58124892;101,283775;15205,8825;0,10802399;1683,59588;146,475513;3,3755416;1371,09802;0,3838952;47,9390183;0,5887;5865,595;9,963640224;2837,779;0,207450968;0,624;0,3107;3050,01251;31,0127255;43,7690373;5942,42755;1,89607398;18,9429361;2739,67207;3243,87189;0,45809083;1794,30677;65,7439948;8,65802685;1446,79317;110,418846;153,549994;426,77;13,4295;4,83;58,4;10,01;178,680405;0,02017683;0,30547447;655,409119;0,07465443;0,20200828;0,16570517;2,20667447;64,3890362;37,7938782;6,97349332;0,47052195;18,8552514;17,7865201;6,81119583;;;
7;Car_Bet_1;Car_Bet_1;Car_Bet;Car;Betulaceae;62,83185307;20;5;4,35926667;50,78473333;4;0,3806;0,1417;0,372306884;39,074;275,7515879;0,3556;37,2465286;130,576448;7,31226381;0,01356338;9,58124892;101,283775;15205,8825;0,10802399;1683,59588;146,475513;3,3755416;1371,09802;0,3838952;47,9390183;0,5887;5865,595;9,963640224;2837,779;0,207450968;0,624;0,3107;3050,01251;31,0127255;43,7690373;5942,42755;1,89607398;18,9429361;2739,67207;3243,87189;0,45809083;1794,30677;65,7439948;8,65802685;1446,79317;110,418846;153,549994;426,77;13,4295;4,83;58,4;10,01;178,680405;0,02017683;0,30547447;655,409119;0,07465443;0,20200828;0,16570517;2,20667447;64,3890362;37,7938782;6,97349332;0,47052195;18,8552514;17,7865201;6,81119583;;;
7;Car_Bet_1;Car_Bet_1;Car_Bet;Car;Betulaceae;62,83185307;20;5;4,35926667;50,78473333;5;0,2338;0,0872;0,372968349;19,297;221,2958716;0,3556;37,2465286;130,576448;7,31226381;0,01356338;9,58124892;101,283775;15205,8825;0,10802399;1683,59588;146,475513;3,3755416;1371,09802;0,3838952;47,9390183;0,5887;5865,595;9,963640224;2837,779;0,207450968;0,624;0,3107;3050,01251;31,0127255;43,7690373;5942,42755;1,89607398;18,9429361;2739,67207;3243,87189;0,45809083;1794,30677;65,7439948;8,65802685;1446,79317;110,418846;153,549994;426,77;13,4295;4,83;58,4;10,01;178,680405;0,02017683;0,30547447;655,409119;0,07465443;0,20200828;0,16570517;2,20667447;64,3890362;37,7938782;6,97349332;0,47052195;18,8552514;17,7865201;6,81119583;;;
8;Car_Bet_2;Car_Bet_2;Car_Bet;Car;Betulaceae;55;17,50704374;9;4,35790000;50,78360000;1;0,4917;0,1602;0,32580842;45,267;282,5655431;0,3331;164,487892;53,3458171;28,6768573;0,06502719;7,2226194;166,760938;10282,3227;0,11420272;3212,50574;120,148073;3,28903044;1540,51598;0,78292922;68,9826761;0,1621;3954,356;24,39454658;503,49;0,32195277;0,342;0,3574;801,886735;24,3563036;37,0323576;4507,41446;1,62020557;10,7403613;944,298751;3069,2639;0,1972267;1224,07156;310,757563;5,17406599;1348,87257;56,8796859;113,308658;358,6;0;5,23;67;10,05;255,358094;0,05019538;0,28678288;303,768231;0,09111043;0,20787263;0,3201121;1,91172348;94,7472139;43,6339788;20,1968969;0,49968932;31,3263818;18,3520192;4,75280358;;;
8;Car_Bet_2;Car_Bet_2;Car_Bet;Car;Betulaceae;55;17,50704374;9;4,35790000;50,78360000;2;0,2818;0,0868;0,308019872;32,652;376,1751152;0,3331;164,487892;53,3458171;28,6768573;0,06502719;7,2226194;166,760938;10282,3227;0,11420272;3212,50574;120,148073;3,28903044;1540,51598;0,78292922;68,9826761;0,1621;3954,356;24,39454658;503,49;0,32195277;0,342;0,3574;801,886735;24,3563036;37,0323576;4507,41446;1,62020557;10,7403613;944,298751;3069,2639;0,1972267;1224,07156;310,757563;5,17406599;1348,87257;56,8796859;113,308658;358,6;0;5,23;67;10,05;255,358094;0,05019538;0,28678288;303,768231;0,09111043;0,20787263;0,3201121;1,91172348;94,7472139;43,6339788;20,1968969;0,49968932;31,3263818;18,3520192;4,75280358;;;
8;Car_Bet_2;Car_Bet_2;Car_Bet;Car;Betulaceae;55;17,50704374;9;4,35790000;50,78360000;3;0,4586;0,1433;0,312472743;44,516;310,6489881;0,3331;164,487892;53,3458171;28,6768573;0,06502719;7,2226194;166,760938;10282,3227;0,11420272;3212,50574;120,148073;3,28903044;1540,51598;0,78292922;68,9826761;0,1621;3954,356;24,39454658;503,49;0,32195277;0,342;0,3574;801,886735;24,3563036;37,0323576;4507,41446;1,62020557;10,7403613;944,298751;3069,2639;0,1972267;1224,07156;310,757563;5,17406599;1348,87257;56,8796859;113,308658;358,6;0;5,23;67;10,05;255,358094;0,05019538;0,28678288;303,768231;0,09111043;0,20787263;0,3201121;1,91172348;94,7472139;43,6339788;20,1968969;0,49968932;31,3263818;18,3520192;4,75280358;;;
8;Car_Bet_2;Car_Bet_2;Car_Bet;Car;Betulaceae;55;17,50704374;9;4,35790000;50,78360000;4;0,4269;0,1427;0,334270321;39,797;278,8857744;0,3331;164,487892;53,3458171;28,6768573;0,06502719;7,2226194;166,760938;10282,3227;0,11420272;3212,50574;120,148073;3,28903044;1540,51598;0,78292922;68,9826761;0,1621;3954,356;24,39454658;503,49;0,32195277;0,342;0,3574;801,886735;24,3563036;37,0323576;4507,41446;1,62020557;10,7403613;944,298751;3069,2639;0,1972267;1224,07156;310,757563;5,17406599;1348,87257;56,8796859;113,308658;358,6;0;5,23;67;10,05;255,358094;0,05019538;0,28678288;303,768231;0,09111043;0,20787263;0,3201121;1,91172348;94,7472139;43,6339788;20,1968969;0,49968932;31,3263818;18,3520192;4,75280358;;;
8;Car_Bet_2;Car_Bet_2;Car_Bet;Car;Betulaceae;55;17,50704374;9;4,35790000;50,78360000;5;0,4276;0,1406;0,328811974;44,177;314,2034139;0,3331;164,487892;53,3458171;28,6768573;0,06502719;7,2226194;166,760938;10282,3227;0,11420272;3212,50574;120,148073;3,28903044;1540,51598;0,78292922;68,9826761;0,1621;3954,356;24,39454658;503,49;0,32195277;0,342;0,3574;801,886735;24,3563036;37,0323576;4507,41446;1,62020557;10,7403613;944,298751;3069,2639;0,1972267;1224,07156;310,757563;5,17406599;1348,87257;56,8796859;113,308658;358,6;0;5,23;67;10,05;255,358094;0,05019538;0,28678288;303,768231;0,09111043;0,20787263;0,3201121;1,91172348;94,7472139;43,6339788;20,1968969;0,49968932;31,3263818;18,3520192;4,75280358;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;1;0,4136;0,1627;0,393375242;42,198;259,3607867;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;; 
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;2;0,4275;0,1649;0,385730994;45,854;278,0715585;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;3;0,2882;0,1093;0,37925052;33,481;306,3220494;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;4;0,3253;0,1386;0,426068245;30,902;222,958153;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;5;0,3288;0,1331;0,404805353;33,505;251,728024;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;6;0,339;0,1272;0,375221239;38,623;303,6399371;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;7;0,27;0,1036;0,383703704;30,434;293,7644788;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;8;0,5819;0,2619;0,450077333;48,923;186,8003055;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;9;0,2533;0,0921;0,363600474;30,402;330,0977199;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
9;Car_Bet_3;Car_Bet_3;Car_Bet;Car;Betulaceae;139;44,24507418;4;4,35985000;50,78473333;10;0,3298;0,1231;0,373256519;37,72;306,4175467;0,3128;20,7438117;90,0031607;16,4623904;0,01282986;7,07715298;75,1922176;10081,4045;0,11474679;3272,48812;122,465046;2,03115411;1359,17787;0,32480525;51,2894127;0,2009;4056,976;20,19400697;767,568;0,261735768;0,398;0,3014;1300,53627;40,211518;37,1992001;11042,5954;2,65717224;17,1927157;1703,41128;4389,95812;0,73333653;1832,49315;291,653434;5,7769567;1580,36028;45,894848;532,168242;424,81;45,8834;6,12;129,5;10,03;6,04211725;0,01360653;0,34099879;2665,08093;0,27856018;0,07366045;0,03116825;2,10039992;153,92593;116,191491;12,917738;0,57595517;5,02347097;18,0787957;66,7455751;;;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;1;0,4475;0,1346;0,300782123;46,498;345,4531947;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;2;0,2861;0,0964;0,336945124;29,242;303,340249;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;; ;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;3;0,3004;0,0894;0,297603196;30,14;337,1364653;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;4;0,302;0,0944;0,312582781;28,956;306,7372881;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;5;0,1055;0,0389;0,368720379;9,225;237,1465296;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;6;0,1001;0,0376;0,375624376;8,758;232,9255319;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;7;0,1647;0,0559;0,339404979;17,025;304,5617174;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
10;Sym_Alb_1_(1);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;8;0,1223;0,0442;0,361406378;11,788;266,6968326;0,311;25,5065522;63,0774588;23,6514446;0,16939493;7,15932276;120,822013;25981,6236;0,05509444;2975,24873;56,6664131;1,84607024;1771,25408;0,35999368;111,15817;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
11;Sym_Alb_1_(2);Sym_Alb_1;Sym_Alb;Sym;Caprifoliaceae;4,71238898;1,5;6;4,35923333;50,78481667;1;0,1767;0,0583;0,329937748;14,87;255,0600343;0,354;23,6191259;69,534966;37,7663026;0,1501587;5,03491967;107,162333;23457,4017;0,07290759;2766,20939;81,863229;0,7538915;1520,03925;0,49732444;150,957564;0,3182;6274,917;19,72004085;2742,473;0,116026666;0,598;0,3333;344,371104;16,2288251;41,86541;9505,55494;5,69867199;28,1611242;702,192652;16147,849;0,28600491;1099,82536;201,059025;3,03813995;3698,48282;57,5600196;769,997717;397,06;14,1010625;6,11;113,2;10,01;42,0468134;0,02689734;-0,0444301;1320,67105;0,293478;0,30241521;0,05068967;2,47839895;111,423255;42,1193833;31,0022372;0,66210902;12,5870393;31,998575;34,9533899;;;
